time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
964.754,1,1,25,1,0,1277,0.9584230328967052,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
964.791,0,1,17,1,0,9144,1.000616995531275,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
964.831,1,1,25,1,0,1352,0.9593990237652353,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
964.868,0,1,17,1,0,9074,1.0007454114701266,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
964.908,1,1,25,1,0,1414,0.9595384510321683,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
964.945,0,1,17,1,0,8911,1.0004885795924234,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
964.986,1,1,25,1,0,1382,0.9593990237652353,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.022,0,1,17,1,0,8754,1.0007454114701266,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.063,1,1,25,1,0,1383,0.9598173055660341,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.099,0,1,17,1,0,8723,1.0007454114701266,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.14,1,1,25,1,0,1344,0.9589807419644367,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.176,0,1,17,1,0,8795,1.001130659286681,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.217,1,1,25,1,0,1298,0.9587018874305709,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.253,0,1,17,1,0,8763,1.0012590752255328,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.294,1,1,25,1,0,1251,0.9580047510959064,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.33,0,1,17,1,0,8732,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.371,1,1,25,1,0,1179,0.9573076147612419,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.407,0,1,17,1,0,8666,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.448,1,1,25,1,0,1122,0.9564710511596446,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.484,0,1,17,1,0,8770,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.525,1,1,25,1,0,1103,0.9554950602911144,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.561,0,1,17,1,0,9017,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
